date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:42	253727/253727	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:52:02%20GMT	https://axcera.io/blog/the-multi-asset-advantage-why-prop-trading-firms-are-adopting-a-multi-asset-model	D:/My%20Web%20Sites/inspo11/axcera.io/blog/the-multi-asset-advantage-why-prop-trading-firms-are-adopting-a-multi-asset-model.html	(from https://axcera.io/blog)
09:22:43	245252/245252	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:22:44%20GMT	https://axcera.io/blog/axcera-appoints-zbysek-nemec-as-chief-technology-officer	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-appoints-zbysek-nemec-as-chief-technology-officer.html	(from https://axcera.io/blog)
09:22:47	245440/245440	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:22:47%20GMT	https://axcera.io/blog/thank-you-for-2025	D:/My%20Web%20Sites/inspo11/axcera.io/blog/thank-you-for-2025.html	(from https://axcera.io/blog)
09:22:49	249069/249069	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:22:49%20GMT	https://axcera.io/blog/axcera-october-2025-highlights	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-october-2025-highlights.html	(from https://axcera.io/blog)
09:22:49	1133111/1133111	---M--	200	added ('OK')	image/jpeg	etag:%22e35d0a668142b7ba0903cd9beb2c4cde%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083f26f5e608372ae349_Blog-Featured-Image-NOV-1-1.jpeg	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083f26f5e608372ae349_Blog-Featured-Image-NOV-1-1.jpg	(from https://axcera.io/blog)
09:22:49	244727/244727	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2022:16:28%20GMT	https://axcera.io/blog/axcera-earns-triple-nomination-at-finance-magnates-awards-2025	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-earns-triple-nomination-at-finance-magnates-awards-2025.html	(from https://axcera.io/blog)
09:22:50	245026/245026	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2003:07:39%20GMT	https://axcera.io/blog/axcera-to-attend-forex-expo-dubai-2025	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-to-attend-forex-expo-dubai-2025.html	(from https://axcera.io/blog)
09:22:50	2908932/2908932	---M--	200	added ('OK')	image/png	etag:%22fa0854254ac5f8d5b62f5681275c747a%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083ec3881bb9b5c1425c_Dubai.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083ec3881bb9b5c1425c_Dubai.png	(from https://axcera.io/blog)
09:22:52	247637/247637	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:22:53%20GMT	https://axcera.io/blog/september-2025-highlights-awards-innovation-and-industry-events	D:/My%20Web%20Sites/inspo11/axcera.io/blog/september-2025-highlights-awards-innovation-and-industry-events.html	(from https://axcera.io/blog)
09:22:53	247762/247762	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2000:34:33%20GMT	https://axcera.io/blog/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025.html	(from https://axcera.io/blog)
09:22:53	2109964/2109964	---M--	200	added ('OK')	image/png	etag:%2235ccd7e1595c8d98ba9bff8d16a601c2%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083e11f75c38fffc72a3_Blog-3-1-scaled.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083e11f75c38fffc72a3_Blog-3-1-scaled.png	(from https://axcera.io/blog)
09:22:57	245468/245468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:22:57%20GMT	https://axcera.io/blog/strengthening-the-core-gabriela-jakabova-joins-axcera-as-coo	D:/My%20Web%20Sites/inspo11/axcera.io/blog/strengthening-the-core-gabriela-jakabova-joins-axcera-as-coo.html	(from https://axcera.io/blog)
09:22:59	248068/248068	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:00%20GMT	https://axcera.io/blog/axceras-july-roundup-must-read-strategies-for-prop-firm-growth	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axceras-july-roundup-must-read-strategies-for-prop-firm-growth.html	(from https://axcera.io/blog)
09:23:00	1676739/1676739	---M--	200	added ('OK')	image/png	etag:%22eadea517218b8556825cbeb4bdf95255%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083d3cf037e477f05d92_Blog-1-1-scaled.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083d3cf037e477f05d92_Blog-1-1-scaled.png	(from https://axcera.io/blog)
09:23:00	272715/272715	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:18:42%20GMT	https://axcera.io/blog/gamification-in-prop-trading-platforms-what-works-and-what-does-not	D:/My%20Web%20Sites/inspo11/axcera.io/blog/gamification-in-prop-trading-platforms-what-works-and-what-does-not.html	(from https://axcera.io/blog)
09:23:00	94241/94241	---M--	200	added ('OK')	image/png	etag:%2275d0c59afb67a6f610bf5947e884407b%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083cb867c3af31a3519f_Gamification-in-Prop-Trading-Platforms-Blog.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083cb867c3af31a3519f_Gamification-in-Prop-Trading-Platforms-Blog.png	(from https://axcera.io/blog)
09:23:01	249325/249325	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:36:09%20GMT	https://axcera.io/blog/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources	D:/My%20Web%20Sites/inspo11/axcera.io/blog/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources.html	(from https://axcera.io/blog)
09:23:01	113503/113503	---M--	200	added ('OK')	image/png	etag:%22535ba15336161ce886c57dc9ea6009ab%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083b09f6b7d513d61c50_Automating-a-Prop-Firm-Blog.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083b09f6b7d513d61c50_Automating-a-Prop-Firm-Blog.png	(from https://axcera.io/blog)
09:23:02	249924/249924	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:22:34%20GMT	https://axcera.io/blog/from-startup-to-global-prop-firm-scaling-up-without-losing-control	D:/My%20Web%20Sites/inspo11/axcera.io/blog/from-startup-to-global-prop-firm-scaling-up-without-losing-control.html	(from https://axcera.io/blog)
09:23:02	135054/135054	---M--	200	added ('OK')	image/png	etag:%22d082e35dd91eb18ca4ea534e315bec56%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083c8893304393e96df3_From-Startup-to-Global-Prop-Firm-Blog.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083c8893304393e96df3_From-Startup-to-Global-Prop-Firm-Blog.png	(from https://axcera.io/blog)
09:23:05	251848/251848	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:05%20GMT	https://axcera.io/blog/ifx-expo-international-2025-recap-catch-the-excitement-and-highlights	D:/My%20Web%20Sites/inspo11/axcera.io/blog/ifx-expo-international-2025-recap-catch-the-excitement-and-highlights.html	(from https://axcera.io/blog)
09:23:05	246901/246901	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:30:34%20GMT	https://axcera.io/blog/axcera-and-solitics-partner-to-advance-prop-trading-automation	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-and-solitics-partner-to-advance-prop-trading-automation.html	(from https://axcera.io/blog)
09:23:06	128664/128664	---M--	200	added ('OK')	image/png	etag:%2202e8f14459fed2c503f281df313e4f38%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083d6a53a461ffb9b9c3_Solitics-x-Axcera-Announcement-Blog-Design.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083d6a53a461ffb9b9c3_Solitics-x-Axcera-Announcement-Blog-Design.png	(from https://axcera.io/blog)
09:23:06	253729/253729	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:18:43%20GMT	https://axcera.io/blog/the-future-of-prop-trading-trends-driving-prop-firms-forward	D:/My%20Web%20Sites/inspo11/axcera.io/blog/the-future-of-prop-trading-trends-driving-prop-firms-forward.html	(from https://axcera.io/blog)
09:23:07	247576/247576	---M--	200	added ('OK')	image/png	etag:%2275a30a76d12d640f9a68cd89b432598b%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083f476c210ac322532d_The-Future-of-Prop-Trading-Blog.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083f476c210ac322532d_The-Future-of-Prop-Trading-Blog.png	(from https://axcera.io/blog)
09:23:08	249268/249268	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:14:47%20GMT	https://axcera.io/blog/risk-management-and-fraud-detection-prop-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/risk-management-and-fraud-detection-prop-firm.html	(from https://axcera.io/blog)
09:23:08	124954/124954	---M--	200	added ('OK')	image/png	etag:%22c440035a0b922f4555ce8ef9e8397bba%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083b6689f95fc5c1e063_Safeguarding-a-Prop-Trading-Firm-Blog.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083b6689f95fc5c1e063_Safeguarding-a-Prop-Trading-Firm-Blog.png	(from https://axcera.io/blog)
09:23:11	246772/246772	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:11%20GMT	https://axcera.io/blog/axcera-at-ifx-expo-2025	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-at-ifx-expo-2025.html	(from https://axcera.io/blog)
09:23:11	24666/24666	---M--	200	added ('OK')	image/png	etag:%22d273d86215f78b1bdf3db7378afa2e35%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083b30518d70d9b316a4_IFXEXPO-Limassol-Pre-event-Blog.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083b30518d70d9b316a4_IFXEXPO-Limassol-Pre-event-Blog.png	(from https://axcera.io/blog)
09:23:12	257912/257912	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:21:00%20GMT	https://axcera.io/blog/how-to-start-a-white-label-prop-firm-with-full-control	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-to-start-a-white-label-prop-firm-with-full-control.html	(from https://axcera.io/blog)
09:23:13	247339/247339	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2003:25:30%20GMT	https://axcera.io/blog/axcera-appoints-lubomir-marasi-as-commercial-director	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-appoints-lubomir-marasi-as-commercial-director.html	(from https://axcera.io/blog)
09:23:13	251312/251312	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2023:46:58%20GMT	https://axcera.io/blog/axcera-may-2025-release-smarter-automation-sharper-controls-clearer-visibility	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-may-2025-release-smarter-automation-sharper-controls-clearer-visibility.html	(from https://axcera.io/blog)
09:23:13	250132/250132	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2000:13:53%20GMT	https://axcera.io/blog/axcera-and-ctrader-one-year-partnership	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-and-ctrader-one-year-partnership.html	(from https://axcera.io/blog)
09:23:14	121197/121197	---M--	200	added ('OK')	image/png	etag:%22820b4ed155880f3f0388932ebf55e967%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083abf0ef6f910f76bdb_cTrader-Partnership-Blog-Design.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083abf0ef6f910f76bdb_cTrader-Partnership-Blog-Design.png	(from https://axcera.io/blog)
09:23:14	255794/255794	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2021:13:04%20GMT	https://axcera.io/blog/introducing-axceras-hybrid-model-the-future-of-prop-firms	D:/My%20Web%20Sites/inspo11/axcera.io/blog/introducing-axceras-hybrid-model-the-future-of-prop-firms.html	(from https://axcera.io/blog)
09:23:15	250450/250450	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2001:27:04%20GMT	https://axcera.io/blog/axcera-april-release-smarter-tools-smoother-experience	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-april-release-smarter-tools-smoother-experience.html	(from https://axcera.io/blog)
09:23:15	254787/254787	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:18:42%20GMT	https://axcera.io/blog/axcera-march-2025-updates-faster-workflows-more-control	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-march-2025-updates-faster-workflows-more-control.html	(from https://axcera.io/blog)
09:23:16	261055/261055	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:20:36%20GMT	https://axcera.io/blog/the-future-of-prop-firms-is-here	D:/My%20Web%20Sites/inspo11/axcera.io/blog/the-future-of-prop-firms-is-here.html	(from https://axcera.io/blog)
09:23:18	248416/248416	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:18%20GMT	https://axcera.io/blog/axcera-x-iledgends-helping-prop-firms-access-the-right-banking-solutions	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-x-iledgends-helping-prop-firms-access-the-right-banking-solutions.html	(from https://axcera.io/blog)
09:23:18	26111/26111	---M--	200	added ('OK')	image/png	etag:%22ae6914d168b154ee607e0141569f88e6%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083a99d6ba13368cc961_1-Axcera-x-iLedgends-blog-1.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083a99d6ba13368cc961_1-Axcera-x-iLedgends-blog-1.png	(from https://axcera.io/blog)
09:23:18	253912/253912	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2002:50:00%20GMT	https://axcera.io/blog/axceras-february-2025-updates-more-control-faster-payouts-and-smarter-operations	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axceras-february-2025-updates-more-control-faster-payouts-and-smarter-operations.html	(from https://axcera.io/blog)
09:23:19	248436/248436	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:24:23%20GMT	https://axcera.io/blog/starting-a-prop-trading-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/starting-a-prop-trading-firm.html	(from https://axcera.io/blog)
09:23:19	817651/817651	---M--	200	added ('OK')	image/jpeg	etag:%2274f80265b23779d02b54c96dc9ab7f02%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08389f9fbe8836ed3d60_prop-trading-firm.jpeg	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08389f9fbe8836ed3d60_prop-trading-firm.jpg	(from https://axcera.io/blog)
09:23:20	249200/249200	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2022:25:32%20GMT	https://axcera.io/blog/axcera-at-ifx-expo-dubai-2025-event-recap	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-at-ifx-expo-dubai-2025-event-recap.html	(from https://axcera.io/blog)
09:23:20	240898/240898	---M--	200	added ('OK')	image/jpeg	etag:%22cb25c2fcd38a92e94ecd6b135a753916%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08391aac794d0268d63f_IMG_1338.jpeg	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08391aac794d0268d63f_IMG_1338.jpg	(from https://axcera.io/blog)
09:23:21	251844/251844	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:16:16%20GMT	https://axcera.io/blog/2024-end-of-year-reflections	D:/My%20Web%20Sites/inspo11/axcera.io/blog/2024-end-of-year-reflections.html	(from https://axcera.io/blog)
09:23:22	248607/248607	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2021:50:34%20GMT	https://axcera.io/blog/how-risky-is-starting-a-proprietary-trading-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-risky-is-starting-a-proprietary-trading-firm.html	(from https://axcera.io/blog)
09:23:23	248751/248751	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:19:12%20GMT	https://axcera.io/blog/how-do-proprietary-trading-firms-make-money	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-do-proprietary-trading-firms-make-money.html	(from https://axcera.io/blog)
09:23:24	656174/656174	---M--	200	added ('OK')	image/png	etag:%22cb43bdef9994e55ea57c6ea957044fcb%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a0838f8e9ec97896a75fc_propriety-trading-firm-.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a0838f8e9ec97896a75fc_propriety-trading-firm-.png	(from https://axcera.io/blog)
09:23:24	1399842/1399842	---M--	200	added ('OK')	image/png	etag:%22f03c509551dcfe36ded19bdf8200a9de%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083812316dbe35b84497_prop-firm-technology-2.png	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a083812316dbe35b84497_prop-firm-technology-2.png	(from https://axcera.io/blog)
09:23:25	248860/248860	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2021:50:10%20GMT	https://axcera.io/blog/how-do-you-set-up-a-proprietary-trading-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-do-you-set-up-a-proprietary-trading-firm.html	(from https://axcera.io/blog)
09:23:28	249406/249406	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:28%20GMT	https://axcera.io/blog/november-tech-updates-for-prop-trading-firms	D:/My%20Web%20Sites/inspo11/axcera.io/blog/november-tech-updates-for-prop-trading-firms.html	(from https://axcera.io/blog)
09:23:30	248802/248802	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:31%20GMT	https://axcera.io/blog/what-was-the-legacy-of-the-nifty-fifty-for-proprietary-firms	D:/My%20Web%20Sites/inspo11/axcera.io/blog/what-was-the-legacy-of-the-nifty-fifty-for-proprietary-firms.html	(from https://axcera.io/blog)
09:23:30	237623/237623	---M--	200	added ('OK')	image/jpeg	etag:%22e5940d86b7247866e95f30f6e71feedc%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08379ab4d74bfda05eb8_Basic-Trading-Technology-scaled.jpeg	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08379ab4d74bfda05eb8_Basic-Trading-Technology-scaled.jpg	(from https://axcera.io/blog)
09:23:31	248629/248629	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:35:55%20GMT	https://axcera.io/blog/how-to-create-a-prop-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-to-create-a-prop-firm.html	(from https://axcera.io/blog)
09:23:33	249171/249171	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:34%20GMT	https://axcera.io/blog/why-is-prop-trading-still-shaped-by-ancient-technology	D:/My%20Web%20Sites/inspo11/axcera.io/blog/why-is-prop-trading-still-shaped-by-ancient-technology.html	(from https://axcera.io/blog)
09:23:34	247984/247984	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2021:59:05%20GMT	https://axcera.io/blog/exactly-how-far-has-prop-firm-tech-advanced	D:/My%20Web%20Sites/inspo11/axcera.io/blog/exactly-how-far-has-prop-firm-tech-advanced.html	(from https://axcera.io/blog)
09:23:34	248811/248811	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:22%20GMT	https://axcera.io/blog/what-features-are-needed-in-futures-prop-firm-software	D:/My%20Web%20Sites/inspo11/axcera.io/blog/what-features-are-needed-in-futures-prop-firm-software.html	(from https://axcera.io/blog)
09:23:36	248617/248617	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:37%20GMT	https://axcera.io/blog/when-should-you-not-start-a-proprietary-trading-business	D:/My%20Web%20Sites/inspo11/axcera.io/blog/when-should-you-not-start-a-proprietary-trading-business.html	(from https://axcera.io/blog)
09:23:38	247166/247166	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:38%20GMT	https://axcera.io/blog/learning-from-failure-lesson-for-prop-firm-success	D:/My%20Web%20Sites/inspo11/axcera.io/blog/learning-from-failure-lesson-for-prop-firm-success.html	(from https://axcera.io/blog)
09:23:39	249038/249038	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2021:42:28%20GMT	https://axcera.io/blog/who-invented-automated-trading-before-financial-technology	D:/My%20Web%20Sites/inspo11/axcera.io/blog/who-invented-automated-trading-before-financial-technology.html	(from https://axcera.io/blog)
09:23:39	248824/248824	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2023:57:02%20GMT	https://axcera.io/blog/how-did-the-financial-big-bang-affect-prop-firm-technology	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-did-the-financial-big-bang-affect-prop-firm-technology.html	(from https://axcera.io/blog)
09:23:41	248796/248796	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:42%20GMT	https://axcera.io/blog/how-can-prop-firms-handle-major-market-shaking-events	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-can-prop-firms-handle-major-market-shaking-events.html	(from https://axcera.io/blog)
09:23:42	250421/250421	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2002:51:23%20GMT	https://axcera.io/blog/does-your-prop-firm-need-a-technology-upgrade	D:/My%20Web%20Sites/inspo11/axcera.io/blog/does-your-prop-firm-need-a-technology-upgrade.html	(from https://axcera.io/blog)
09:23:44	248960/248960	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:44%20GMT	https://axcera.io/blog/how-can-prop-firm-tech-handle-political-uncertainty	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-can-prop-firm-tech-handle-political-uncertainty.html	(from https://axcera.io/blog)
09:23:44	246532/246532	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:18:42%20GMT	https://axcera.io/blog/how-to-start-up-your-own-prop-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-to-start-up-your-own-prop-firm.html	(from https://axcera.io/blog)
09:23:44	466595/466595	---M--	200	added ('OK')	image/jpeg	etag:%2255db08b3fc2a80fb56463599ebe1f042%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08357626811629d9b36b_money-scaled.jpeg	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a08357626811629d9b36b_money-scaled.jpg	(from https://axcera.io/blog)
09:23:44	248883/248883	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2003:10:13%20GMT	https://axcera.io/blog/how-did-a-green-screen-terminal-change-financial-trading	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-did-a-green-screen-terminal-change-financial-trading.html	(from https://axcera.io/blog)
09:23:45	250426/250426	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2021:26:44%20GMT	https://axcera.io/blog/is-now-a-good-time-to-set-up-a-prop-firm	D:/My%20Web%20Sites/inspo11/axcera.io/blog/is-now-a-good-time-to-set-up-a-prop-firm.html	(from https://axcera.io/blog)
09:23:46	251132/251132	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2023:10:29%20GMT	https://axcera.io/blog/how-can-prop-firm-tech-help-you-act-fast-in-trading	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-can-prop-firm-tech-help-you-act-fast-in-trading.html	(from https://axcera.io/blog)
09:23:46	250382/250382	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2003:17:03%20GMT	https://axcera.io/blog/what-did-we-learn-from-lses-failed-electronic-trading-technology	D:/My%20Web%20Sites/inspo11/axcera.io/blog/what-did-we-learn-from-lses-failed-electronic-trading-technology.html	(from https://axcera.io/blog)
09:23:48	249260/249260	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:49%20GMT	https://axcera.io/blog/how-can-prop-firm-technology-help-in-a-market-crisis	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-can-prop-firm-technology-help-in-a-market-crisis.html	(from https://axcera.io/blog)
09:23:49	250204/250204	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:19:02%20GMT	https://axcera.io/blog/how-technology-can-increase-prop-firm-success	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-technology-can-increase-prop-firm-success.html	(from https://axcera.io/blog)
09:23:49	248991/248991	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2001:41:01%20GMT	https://axcera.io/blog/how-has-prop-trading-technology-evolved-over-the-years	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-has-prop-trading-technology-evolved-over-the-years.html	(from https://axcera.io/blog)
09:23:50	247483/247483	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2002:16:30%20GMT	https://axcera.io/blog/how-does-software-help-with-risk-management	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-does-software-help-with-risk-management.html	(from https://axcera.io/blog)
09:23:54	247545/247545	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:54%20GMT	https://axcera.io/blog/the-most-unusual-piece-of-stock-trading-software-ever	D:/My%20Web%20Sites/inspo11/axcera.io/blog/the-most-unusual-piece-of-stock-trading-software-ever.html	(from https://axcera.io/blog)
09:23:54	249022/249022	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:17:51%20GMT	https://axcera.io/blog/how-the-first-electronic-trading-platform-changed-everything	D:/My%20Web%20Sites/inspo11/axcera.io/blog/how-the-first-electronic-trading-platform-changed-everything.html	(from https://axcera.io/blog)
09:23:55	247080/247080	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2022:24:05%20GMT	https://axcera.io/blog/what-was-the-first-ever-online-stock-market	D:/My%20Web%20Sites/inspo11/axcera.io/blog/what-was-the-first-ever-online-stock-market.html	(from https://axcera.io/blog)
